Chromosome	Start	End	MedianRatio	CopyNumber	Sample	BinCount
2	241827944	243013832	0.933934	2	IMR5-WT	1056
2	243013832	243190143	0.78895	2	IMR5-WT	157
2	243190143	243200250	-1	2	IMR5-WT	9
20	1	59520	-1	2	IMR5-WT	53
20	59520	267275	0.927866	2	IMR5-WT	185
20	267275	2856913	0.997032	2	IMR5-WT	2306
20	2856913	3637398	0.957567	2	IMR5-WT	695
20	3637398	4836762	0.994608	2	IMR5-WT	1068
20	4836762	4907511	1.091	2	IMR5-WT	63
20	4907511	6202330	0.958029	2	IMR5-WT	1153
20	6202330	15413176	0.993484	2	IMR5-WT	8202
20	15413176	16604679	1.03131	2	IMR5-WT	1061
20	16604679	18998915	0.982754	2	IMR5-WT	2132
20	18998915	19642394	0.961649	2	IMR5-WT	573
20	19642394	19643517	2.22185	4	IMR5-WT	1
20	19643517	20931598	0.949644	2	IMR5-WT	1147
20	20931598	24653220	0.976127	2	IMR5-WT	3314
20	24653220	24654343	2.61939	5	IMR5-WT	1
20	24654343	34734391	0.989578	2	IMR5-WT	8976
20	34734391	38451521	1.01804	2	IMR5-WT	3310
20	38451521	39413932	1.05056	2	IMR5-WT	857
20	39413932	46325997	1.00008	2	IMR5-WT	6155
20	46325997	47448997	1.03584	2	IMR5-WT	1000
20	47448997	50094785	0.99476	2	IMR5-WT	2356
20	50094785	50839334	0.947277	2	IMR5-WT	663
20	50839334	52189180	1.00266	2	IMR5-WT	1202
20	52189180	52593460	1.04751	2	IMR5-WT	360
20	52593460	55248232	0.981476	2	IMR5-WT	2364
20	55248232	57463911	1.01869	2	IMR5-WT	1973
20	57463911	57467280	1.49833	3	IMR5-WT	3
20	57467280	61084463	1.00413	2	IMR5-WT	3221
20	61084463	61085586	2.07146	4	IMR5-WT	1
20	61085586	61091201	0.959374	2	IMR5-WT	5
20	61091201	61092324	4.07024	8	IMR5-WT	1
20	61092324	61140613	-1	2	IMR5-WT	43
20	61140613	61891900	0.981574	2	IMR5-WT	669
20	61891900	62855434	0.934266	2	IMR5-WT	858
20	62855434	62965488	0.814578	2	IMR5-WT	98
20	62965488	63026130	-1	2	IMR5-WT	54
21	1	9410741	-1	2	IMR5-WT	8380
21	9410741	9685876	0.941763	2	IMR5-WT	245
21	9685876	9932936	1.01793	2	IMR5-WT	220
21	9932936	9934059	2.90731	6	IMR5-WT	1
21	9934059	9939674	0.989234	2	IMR5-WT	5
21	9939674	9944166	1.57445	3	IMR5-WT	4
21	9944166	9945289	2.99541	6	IMR5-WT	1
21	9945289	9986840	1.17834	2	IMR5-WT	37
21	9986840	9987963	2.39726	5	IMR5-WT	1
21	9987963	10013792	1.13764	2	IMR5-WT	23
21	10013792	10014915	2.63812	5	IMR5-WT	1
21	10014915	10017161	0.935972	2	IMR5-WT	2
21	10017161	10019407	2.30562	5	IMR5-WT	2
21	10019407	10089033	1.13831	2	IMR5-WT	62
21	10089033	10771817	0.926223	2	IMR5-WT	608
21	10771817	10861657	1.16708	2	IMR5-WT	80
21	10861657	15127934	0.957357	2	IMR5-WT	3799
21	15127934	15191945	1.07112	2	IMR5-WT	57
21	15191945	15193068	2.02631	4	IMR5-WT	1
21	15193068	21959143	0.992316	2	IMR5-WT	6025
21	21959143	21960266	2.1034	4	IMR5-WT	1
21	21960266	28045803	0.975522	2	IMR5-WT	5419
21	28045803	29780838	1.01418	2	IMR5-WT	1545
21	29780838	32292989	0.963159	2	IMR5-WT	2237
21	32292989	33998826	1.00159	2	IMR5-WT	1519
21	33998826	39008529	0.974907	2	IMR5-WT	4461
21	39008529	40521210	1.02059	2	IMR5-WT	1347
21	40521210	41480252	0.977088	2	IMR5-WT	854
21	41480252	42845820	1.02641	2	IMR5-WT	1216
21	42845820	42846943	2.40545	5	IMR5-WT	1
21	42846943	43248977	1.00744	2	IMR5-WT	358
21	43248977	43250100	2.19102	4	IMR5-WT	1
21	43250100	45735299	0.992178	2	IMR5-WT	2213
21	45735299	45848722	1.09335	2	IMR5-WT	101
21	45848722	47070546	1.00526	2	IMR5-WT	1088
21	47070546	48007128	0.946567	2	IMR5-WT	834
21	48007128	48118305	0.837618	2	IMR5-WT	99
21	48118305	48120551	1.51161	3	IMR5-WT	2
21	48120551	48130658	-1	2	IMR5-WT	9
22	1	16049917	-1	2	IMR5-WT	14292
22	16049917	17266126	0.955683	2	IMR5-WT	1083
22	17266126	17267249	2.30162	5	IMR5-WT	1
22	17267249	19178595	0.980101	2	IMR5-WT	1702
22	19178595	19179718	3.99687	8	IMR5-WT	1
22	19179718	19893946	0.987414	2	IMR5-WT	636
22	19893946	19896192	1.60804	3	IMR5-WT	2
22	19896192	20149990	1.00962	2	IMR5-WT	226
22	20149990	20152236	1.77534	4	IMR5-WT	2
22	20152236	20386943	0.980012	2	IMR5-WT	209
22	20386943	20388066	1.93821	4	IMR5-WT	1
22	20388066	20406034	1.10809	2	IMR5-WT	16
22	20406034	20407157	2.42276	5	IMR5-WT	1
22	20407157	20420633	1.16863	2	IMR5-WT	12
22	20420633	20421756	2.30162	5	IMR5-WT	1
22	20421756	20465553	1.10344	2	IMR5-WT	39
22	20465553	20466676	-1	2	IMR5-WT	1
22	20466676	20468922	2.14818	4	IMR5-WT	2
22	20468922	20483521	1.06514	2	IMR5-WT	13
22	20483521	20488013	1.58433	3	IMR5-WT	4
22	20488013	20689030	1.02438	2	IMR5-WT	179
22	20689030	20693522	1.46553	3	IMR5-WT	4
22	20693522	21559355	0.981529	2	IMR5-WT	771
22	21559355	21570585	1.23739	2	IMR5-WT	10
22	21570585	21678393	1.0155	2	IMR5-WT	96
22	21678393	21681762	1.57423	3	IMR5-WT	3
22	21681762	21728928	0.935236	2	IMR5-WT	42
22	21728928	21731174	2.91477	6	IMR5-WT	2
22	21731174	21732297	2.04589	4	IMR5-WT	1
22	21732297	21733420	-1	2	IMR5-WT	1
22	21733420	23403321	0.991641	2	IMR5-WT	1487
22	23403321	24279261	1.02294	2	IMR5-WT	780
22	24279261	24284876	1.71457	3	IMR5-WT	5
22	24284876	24288245	-1	2	IMR5-WT	3
22	24288245	24332042	1.07678	2	IMR5-WT	39
22	24332042	24333165	2.26124	5	IMR5-WT	1
22	24333165	25411245	1.00088	2	IMR5-WT	960
22	25411245	25413491	1.93821	4	IMR5-WT	2
22	25413491	28956556	1.00977	2	IMR5-WT	3155
22	28956556	28957679	2.23315	4	IMR5-WT	1
22	28957679	33083581	0.993375	2	IMR5-WT	3674
22	33083581	33084704	1.93821	4	IMR5-WT	1
22	33084704	33581070	0.969104	2	IMR5-WT	442
22	33581070	43505021	0.999579	2	IMR5-WT	8837
22	43505021	43506144	2.0948	4	IMR5-WT	1
22	43506144	44594331	1.01609	2	IMR5-WT	969
22	44594331	50043127	0.989723	2	IMR5-WT	4852
22	50043127	50782061	0.938383	2	IMR5-WT	658
22	50782061	50784307	0.265078	1	IMR5-WT	2
22	50784307	51171742	0.923414	2	IMR5-WT	345
22	51171742	51244737	0.753748	2	IMR5-WT	65
22	51244737	51305379	-1	2	IMR5-WT	54
3	1	59520	-1	1	IMR5-WT	53
3	59520	160590	0.748667	1	IMR5-WT	90
3	160590	1418350	0.910291	2	IMR5-WT	1120
3	1418350	2356055	0.959335	2	IMR5-WT	835
3	2356055	9511811	0.992954	2	IMR5-WT	6372
3	9511811	18475597	1.01116	2	IMR5-WT	7982
3	18475597	18495811	1.15468	2	IMR5-WT	18
3	18495811	28556768	0.9955	2	IMR5-WT	8959
3	28556768	31472076	1.02253	2	IMR5-WT	2596
3	31472076	50721419	1.00144	2	IMR5-WT	17141
3	50721419	51666985	0.969104	2	IMR5-WT	842
3	51666985	52574369	1.02355	2	IMR5-WT	808
3	52574369	53204372	0.974549	2	IMR5-WT	561
3	53204372	55843422	1.02804	2	IMR5-WT	2350
3	55843422	68869099	1.00822	2	IMR5-WT	11599
3	68869099	71091516	0.987438	2	IMR5-WT	1979
3	71091516	72726604	1.03491	2	IMR5-WT	1456
3	72726604	75617206	1.00415	2	IMR5-WT	2574
3	75617206	75632928	1.25379	3	IMR5-WT	14
3	75632928	79852039	0.976026	2	IMR5-WT	3757
3	79852039	81136751	0.931831	2	IMR5-WT	1144
3	81136751	96027731	0.969104	2	IMR5-WT	13260
3	96027731	115965473	0.991984	2	IMR5-WT	17754
3	115965473	116012639	0	0	IMR5-WT	42
3	116012639	116020500	-1	2	IMR5-WT	7
3	116020500	122628232	0.988231	2	IMR5-WT	5884
3	122628232	124933751	1.01786	2	IMR5-WT	2053
3	124933751	127770449	0.980641	2	IMR5-WT	2526
3	127770449	133614541	1.0019	2	IMR5-WT	5204
3	133614541	139651789	0.974429	2	IMR5-WT	5376
3	139651789	141602440	1.00456	2	IMR5-WT	1737
3	141602440	142804050	0.969104	2	IMR5-WT	1070
3	142804050	146882786	1.00475	2	IMR5-WT	3632
3	146882786	153893675	0.980054	2	IMR5-WT	6243
3	153893675	157203156	1.00839	2	IMR5-WT	2947
3	157203156	158514820	0.958215	2	IMR5-WT	1168
3	158514820	162362218	1.00158	2	IMR5-WT	3426
3	162362218	168208556	0.970505	2	IMR5-WT	5206
3	168208556	172473710	0.996916	2	IMR5-WT	3798
3	172473710	175457521	0.969104	2	IMR5-WT	2657
3	175457521	183844085	0.989638	2	IMR5-WT	7468
3	183844085	184548206	1.03518	2	IMR5-WT	627
3	184548206	186428108	0.975257	2	IMR5-WT	1674
3	186428108	186693136	0.895197	2	IMR5-WT	236
3	186693136	189085126	1.01667	2	IMR5-WT	2130
3	189085126	197243721	0.993332	2	IMR5-WT	7265
3	197243721	197962441	0.931309	2	IMR5-WT	640
3	197962441	198023083	-1	2	IMR5-WT	54
4	1	8985	-1	1	IMR5-WT	8
4	8985	12354	1.13062	2	IMR5-WT	3
4	12354	98825	0.69759	1	IMR5-WT	77
4	98825	451447	0.861352	2	IMR5-WT	314
4	451447	1105033	0.910761	2	IMR5-WT	582
4	1105033	3526221	0.974518	2	IMR5-WT	2156
4	3526221	4873821	1.02077	2	IMR5-WT	1200
4	4873821	11472569	0.995391	2	IMR5-WT	5876
4	11472569	14346326	0.969104	2	IMR5-WT	2559
4	14346326	16792220	1.02187	2	IMR5-WT	2178
4	16792220	23690809	0.98734	2	IMR5-WT	6143
4	23690809	25108035	1.01231	2	IMR5-WT	1262
4	25108035	31817960	0.987291	2	IMR5-WT	5975
4	31817960	31819083	3.76874	8	IMR5-WT	1
4	31819083	31821329	1.64434	3	IMR5-WT	2
4	31821329	31837051	-1	2	IMR5-WT	14
4	31837051	37915850	0.974805	2	IMR5-WT	5413
4	37915850	38764838	1.01912	2	IMR5-WT	756
4	38764838	44776257	0.987741	2	IMR5-WT	5353
4	44776257	45910487	0.955779	2	IMR5-WT	1010
4	45910487	49093069	0.988358	2	IMR5-WT	2834
4	49093069	49129005	1.35466	3	IMR5-WT	32
4	49129005	49135743	1.71863	3	IMR5-WT	6
4	49135743	49155957	1.37574	3	IMR5-WT	18
4	49155957	49274995	0.969104	2	IMR5-WT	106
4	49274995	49286225	1.20167	2	IMR5-WT	10
4	49286225	49291840	0.432636	1	IMR5-WT	5
4	49291840	49295209	1.11273	2	IMR5-WT	3
4	49295209	49297455	2.39685	5	IMR5-WT	2
4	49297455	49326653	1.11494	2	IMR5-WT	26
4	49326653	49330022	1.78912	4	IMR5-WT	3
4	49330022	49634355	1.02057	2	IMR5-WT	271
4	49634355	49647831	1.33783	3	IMR5-WT	12
4	49647831	49648954	3.46109	7	IMR5-WT	1
4	49648954	49660184	1.17586	2	IMR5-WT	10
4	49660184	52659717	-1	2	IMR5-WT	2671
4	52659717	54438549	1.00121	2	IMR5-WT	1584
4	54438549	55333580	1.04462	2	IMR5-WT	797
4	55333580	58772206	0.990115	2	IMR5-WT	3062
4	58772206	58774452	2.05537	4	IMR5-WT	2
4	58774452	63111478	0.987162	2	IMR5-WT	3862
4	63111478	63267575	0.898194	2	IMR5-WT	139
4	63267575	77062507	0.969104	2	IMR5-WT	12284
4	77062507	82972856	1.00545	2	IMR5-WT	5263
4	82972856	87764697	0.985078	2	IMR5-WT	4267
4	87764697	90240912	1.00658	2	IMR5-WT	2205
4	90240912	93280873	0.977158	2	IMR5-WT	2707
4	93280873	94289327	0.938911	2	IMR5-WT	898
4	94289327	107614845	0.981449	2	IMR5-WT	11866
4	107614845	108412175	1.02097	2	IMR5-WT	710
4	108412175	117316442	0.975316	2	IMR5-WT	7929
4	117316442	127812000	0.994167	2	IMR5-WT	9346
4	127812000	128544196	1.03897	2	IMR5-WT	652
4	128544196	138450179	0.969104	2	IMR5-WT	8821
4	138450179	140232380	0.993795	2	IMR5-WT	1587
4	140232380	140359279	0.925303	2	IMR5-WT	113
4	140359279	143660899	1.00271	2	IMR5-WT	2940
4	143660899	146201125	0.976443	2	IMR5-WT	2262
4	146201125	149220872	1.00616	2	IMR5-WT	2689
4	149220872	152273186	0.978759	2	IMR5-WT	2718
4	152273186	154189024	1.00545	2	IMR5-WT	1706
4	154189024	157115562	0.974856	2	IMR5-WT	2606
4	157115562	159074074	0.94946	2	IMR5-WT	1744
4	159074074	161427882	0.9837	2	IMR5-WT	2096
4	161427882	163572812	0.95759	2	IMR5-WT	1910
4	163572812	167788554	0.994776	2	IMR5-WT	3754
4	167788554	168679093	0.95159	2	IMR5-WT	793
4	168679093	171503438	0.998119	2	IMR5-WT	2515
4	171503438	173165478	0.96314	2	IMR5-WT	1480
4	173165478	175211584	1.00133	2	IMR5-WT	1822
4	175211584	181552042	0.978577	2	IMR5-WT	5646
4	181552042	182356110	1.02278	2	IMR5-WT	716
4	182356110	184656014	0.992741	2	IMR5-WT	2048
4	184656014	184658260	2.2747	5	IMR5-WT	2
4	184658260	187355706	1.00598	2	IMR5-WT	2402
4	187355706	187359075	1.41962	3	IMR5-WT	3
4	187359075	187876778	1.02332	2	IMR5-WT	461
4	187876778	187894746	0.649915	1	IMR5-WT	16
4	187894746	189071650	1.00665	2	IMR5-WT	1048
4	189071650	189080634	1.38234	3	IMR5-WT	8
4	189080634	189808338	0.981457	2	IMR5-WT	648
4	189808338	191000964	0.937226	2	IMR5-WT	1062
4	191000964	191044761	0.71421	1	IMR5-WT	39
4	191044761	191154815	-1	2	IMR5-WT	98
5	1	8985	-1	2	IMR5-WT	8
5	8985	102194	0.754754	2	IMR5-WT	83
5	102194	1114017	0.927229	2	IMR5-WT	901
5	1114017	5905858	0.98034	2	IMR5-WT	4267
5	5905858	7855386	0.939007	2	IMR5-WT	1736
5	7855386	9150205	0.987275	2	IMR5-WT	1153
5	9150205	10003685	1.02448	2	IMR5-WT	760
5	10003685	10004808	-1	2	IMR5-WT	1
5	10004808	10005931	3.14959	6	IMR5-WT	1
5	10005931	10008177	-1	2	IMR5-WT	2
5	10008177	14404722	0.982268	2	IMR5-WT	3915
5	14404722	17425592	1.02294	2	IMR5-WT	2690
5	17425592	28368104	0.969104	2	IMR5-WT	9744
5	28368104	36763652	0.990139	2	IMR5-WT	7476
5	36763652	50106015	0.969104	2	IMR5-WT	11881
5	50106015	55491923	0.995631	2	IMR5-WT	4796
5	55491923	56156739	1.04077	2	IMR5-WT	592
5	56156739	56157862	4.40166	9	IMR5-WT	1
5	56157862	57914234	1.01411	2	IMR5-WT	1564
5	57914234	66018925	0.98285	2	IMR5-WT	7217
5	66018925	68406423	1.0125	2	IMR5-WT	2126
5	68406423	70948895	0.969104	2	IMR5-WT	2264
5	70948895	79946371	0.999389	2	IMR5-WT	8012
5	79946371	79947494	3.63889	7	IMR5-WT	1
5	79947494	83062696	1.00484	2	IMR5-WT	2774
5	83062696	92904668	0.974838	2	IMR5-WT	8764
5	92904668	92924882	1.18925	2	IMR5-WT	18
5	92924882	121728709	0.989155	2	IMR5-WT	25649
5	121728709	128270184	1.00545	2	IMR5-WT	5825
5	128270184	132569028	0.975811	2	IMR5-WT	3828
5	132569028	133477535	1.03833	2	IMR5-WT	809
5	133477535	139406975	0.988459	2	IMR5-WT	5280
5	139406975	140864629	0.957061	2	IMR5-WT	1298
5	140864629	147044498	1.0012	2	IMR5-WT	5503
5	147044498	148169744	0.96158	2	IMR5-WT	1002
5	148169744	156457484	0.994948	2	IMR5-WT	7380
5	156457484	158535034	1.03134	2	IMR5-WT	1850
5	158535034	165122552	0.994024	2	IMR5-WT	5866
5	165122552	169660595	1.02149	2	IMR5-WT	4041
5	169660595	172714032	0.993181	2	IMR5-WT	2719
5	172714032	174036926	1.02559	2	IMR5-WT	1178
5	174036926	174286232	1.09107	2	IMR5-WT	222
5	174286232	177192556	0.992741	2	IMR5-WT	2588
5	177192556	177199294	1.48034	3	IMR5-WT	6
5	177199294	177226246	0.917189	2	IMR5-WT	24
5	177226246	177235230	1.98124	4	IMR5-WT	8
5	177235230	177329562	1.00429	2	IMR5-WT	84
5	177329562	177345284	1.23955	2	IMR5-WT	14
5	177345284	177346407	-1	2	IMR5-WT	1
5	177346407	179002832	1.00591	2	IMR5-WT	1475
5	179002832	180718776	0.963404	2	IMR5-WT	1528
5	180718776	180867012	0.838589	2	IMR5-WT	132
5	180867012	180905194	0.664246	1	IMR5-WT	34
5	180905194	180915301	-1	2	IMR5-WT	9
6	1	59520	-1	2	IMR5-WT	53
6	59520	147114	0.912283	2	IMR5-WT	78
6	147114	149360	1.92609	4	IMR5-WT	2
6	149360	1098295	0.918761	2	IMR5-WT	845
6	1098295	5889013	0.969104	2	IMR5-WT	4266
6	5889013	5890136	2.49731	5	IMR5-WT	1
6	5890136	11709522	0.969104	2	IMR5-WT	5182
6	11709522	17300939	1.00252	2	IMR5-WT	4979
6	17300939	21119139	0.989945	2	IMR5-WT	3400
6	21119139	24405037	1.02894	2	IMR5-WT	2926
6	24405037	38687351	1.00252	2	IMR5-WT	12718
6	38687351	41188272	0.945027	2	IMR5-WT	2227
6	41188272	45949792	1.00521	2	IMR5-WT	4240
6	45949792	58773329	0.980995	2	IMR5-WT	11419
6	58773329	58775575	1.85466	4	IMR5-WT	2
6	58775575	73256660	0.969104	2	IMR5-WT	12895
6	73256660	73412757	1.09609	2	IMR5-WT	139
6	73412757	73715967	0.958153	2	IMR5-WT	270
6	73715967	148302258	1.11242	2	IMR5-WT	66417
6	148302258	152348427	0.999992	2	IMR5-WT	3603
6	152348427	158244177	1.02837	2	IMR5-WT	5250
6	158244177	168205187	1.00398	2	IMR5-WT	8870
6	168205187	170868943	0.95983	2	IMR5-WT	2372
6	170868943	171055361	0.818984	2	IMR5-WT	166
6	171055361	171116003	-1	2	IMR5-WT	54
7	1	8985	-1	2	IMR5-WT	8
7	8985	10108	1.93821	4	IMR5-WT	1
7	10108	901770	0.949913	2	IMR5-WT	794
7	901770	2523382	1.01506	2	IMR5-WT	1444
7	2523382	3139909	1.05906	2	IMR5-WT	549
7	3139909	7122067	1.02226	2	IMR5-WT	3546
7	7122067	12998726	0.999939	2	IMR5-WT	5233
7	12998726	15925264	0.969104	2	IMR5-WT	2606
7	15925264	21937806	1.00344	2	IMR5-WT	5354
7	21937806	22716045	1.04629	2	IMR5-WT	693
7	22716045	27187831	1.01486	2	IMR5-WT	3982
7	27187831	29503457	1.04295	2	IMR5-WT	2062
7	29503457	30683730	1.005	2	IMR5-WT	1051
7	30683730	31249722	1.05941	2	IMR5-WT	504
7	31249722	32554648	1.01654	2	IMR5-WT	1162
7	32554648	33532781	0.98553	2	IMR5-WT	871
7	33532781	35950600	1.02317	2	IMR5-WT	2153
7	35950600	38030396	1.05467	2	IMR5-WT	1852
7	38030396	46188991	1.02053	2	IMR5-WT	7265
7	46188991	47568035	1.07547	2	IMR5-WT	1228
7	47568035	48221621	1.03534	2	IMR5-WT	582
7	48221621	50566445	0.982502	2	IMR5-WT	2088
7	50566445	52018484	1.01305	2	IMR5-WT	1293
7	52018484	52252068	0.949566	2	IMR5-WT	208
7	52252068	55861390	1.01546	2	IMR5-WT	3214
7	55861390	57011342	0.980218	2	IMR5-WT	1024
7	57011342	57019203	1.20325	2	IMR5-WT	7
7	57019203	57059631	0.978247	2	IMR5-WT	36
7	57059631	57088829	1.27765	3	IMR5-WT	26
7	57088829	57231450	0.969104	2	IMR5-WT	127
7	57231450	57544767	1.01547	2	IMR5-WT	279
7	57544767	57557120	1.26182	3	IMR5-WT	11
7	57557120	61121522	0.971539	2	IMR5-WT	3174
7	61121522	61123768	1.90218	4	IMR5-WT	2
7	61123768	61916606	0.961268	2	IMR5-WT	706
7	61916606	61977248	1.23181	2	IMR5-WT	54
7	61977248	62450031	0.961836	2	IMR5-WT	421
7	62450031	65075605	0.988781	2	IMR5-WT	2338
7	65075605	67339573	1.01776	2	IMR5-WT	2016
7	67339573	68533322	0.964307	2	IMR5-WT	1063
7	68533322	70014559	0.991468	2	IMR5-WT	1319
7	70014559	70140335	1.12344	2	IMR5-WT	112
7	70140335	74715437	1.02667	2	IMR5-WT	4074
7	74715437	74716560	3.6826	7	IMR5-WT	1
7	74716560	74764849	-1	2	IMR5-WT	43
7	74764849	81541031	1.01165	2	IMR5-WT	6034
7	81541031	90585673	0.996637	2	IMR5-WT	8054
7	90585673	91516640	1.03239	2	IMR5-WT	829
7	91516640	92792368	0.995871	2	IMR5-WT	1136
7	92792368	94889009	0.964739	2	IMR5-WT	1867
7	94889009	99678604	1.01369	2	IMR5-WT	4265
7	99678604	102343483	1.03193	2	IMR5-WT	2373
7	102343483	104546809	0.977895	2	IMR5-WT	1962
7	104546809	109252179	1.01324	2	IMR5-WT	4190
7	109252179	110882775	1.04159	2	IMR5-WT	1452
7	110882775	113757655	1.0132	2	IMR5-WT	2560
7	113757655	117557887	0.994221	2	IMR5-WT	3384
7	117557887	118557357	1.03526	2	IMR5-WT	890
7	118557357	122814650	1.00209	2	IMR5-WT	3791
7	122814650	124427278	1.03199	2	IMR5-WT	1436
7	124427278	126416111	0.989371	2	IMR5-WT	1771
7	126416111	130830624	1.01418	2	IMR5-WT	3931
7	130830624	131458381	0.983851	2	IMR5-WT	559
7	131458381	132522985	1.06634	2	IMR5-WT	948
7	132522985	135396742	1.01441	2	IMR5-WT	2559
7	135396742	137944829	1.06487	2	IMR5-WT	2269
7	137944829	140107727	1.0288	2	IMR5-WT	1926
7	140107727	141460942	0.99103	2	IMR5-WT	1205
7	141460942	142458166	0.948528	2	IMR5-WT	888
7	142458166	143306031	0.985885	2	IMR5-WT	755
7	143306031	143309400	1.84806	4	IMR5-WT	3
7	143309400	147229793	0.993742	2	IMR5-WT	3491
7	147229793	152146287	1.0154	2	IMR5-WT	4378
7	152146287	153620786	0.988106	2	IMR5-WT	1313
7	153620786	155135713	1.03077	2	IMR5-WT	1349
7	155135713	155142451	1.20421	2	IMR5-WT	6
7	155142451	157646741	1.01041	2	IMR5-WT	2230
7	157646741	158045406	0.961762	2	IMR5-WT	355
7	158045406	159008940	0.907767	2	IMR5-WT	858
7	159008940	159129101	0.769973	2	IMR5-WT	107
7	159129101	159139208	-1	2	IMR5-WT	9
8	1	10108	-1	2	IMR5-WT	9
8	10108	94333	0.773505	2	IMR5-WT	75
8	94333	7403940	0.951921	2	IMR5-WT	6509
8	7403940	7417416	1.32579	3	IMR5-WT	12
8	7417416	7593727	1.01805	2	IMR5-WT	157
8	7593727	7612818	1.32675	3	IMR5-WT	17
8	7612818	7774530	1.01065	2	IMR5-WT	144
8	7774530	7786883	1.71755	3	IMR5-WT	11
8	7786883	7827311	1.10512	2	IMR5-WT	36
8	7827311	8060895	1.01064	2	IMR5-WT	208
8	8060895	8071002	1.65555	3	IMR5-WT	9
8	8071002	8084478	0.193821	0	IMR5-WT	12
8	8084478	8085601	-1	2	IMR5-WT	1
8	8085601	42658279	0.972905	2	IMR5-WT	30786
8	42658279	42659402	2.68468	5	IMR5-WT	1
8	42659402	43838552	0.932988	2	IMR5-WT	1050
8	43838552	43839675	8.53602	17	IMR5-WT	1
8	43839675	46838085	-1	2	IMR5-WT	2670
8	46838085	49035796	0.936304	2	IMR5-WT	1957
8	49035796	50393503	0.977225	2	IMR5-WT	1209
8	50393503	54892241	0.943347	2	IMR5-WT	4006
8	54892241	54893364	3.97133	8	IMR5-WT	1
8	54893364	58225305	0.936681	2	IMR5-WT	2967
8	58225305	61137244	0.976962	2	IMR5-WT	2593
8	61137244	82753871	0.949993	2	IMR5-WT	19249
8	82753871	82754994	3.72667	7	IMR5-WT	1
8	82754994	86859559	0.942983	2	IMR5-WT	3655
8	86859559	89985991	0.926838	2	IMR5-WT	2784
8	89985991	112566152	0.957066	2	IMR5-WT	20107
8	112566152	116108094	0.929986	2	IMR5-WT	3154
8	116108094	125942205	0.96277	2	IMR5-WT	8757
8	125942205	128246601	0.932361	2	IMR5-WT	2052
8	128246601	132034480	0.963566	2	IMR5-WT	3373
8	132034480	132035603	2.70795	5	IMR5-WT	1
8	132035603	134453422	0.930527	2	IMR5-WT	2153
8	134453422	138689378	0.969104	2	IMR5-WT	3772
8	138689378	144733364	0.944748	2	IMR5-WT	5382
8	144733364	146187649	0.907127	2	IMR5-WT	1295
8	146187649	146299949	0.734906	1	IMR5-WT	100
8	146299949	146303318	1.41212	3	IMR5-WT	3
8	146303318	146365083	-1	1	IMR5-WT	55
9	1	8985	-1	2	IMR5-WT	8
9	8985	178558	0.819551	2	IMR5-WT	151
9	178558	2868143	0.950819	2	IMR5-WT	2395
9	2868143	12335033	0.981256	2	IMR5-WT	8430
9	12335033	20700260	1.01231	2	IMR5-WT	7449
9	20700260	23932254	0.97496	2	IMR5-WT	2878
9	23932254	23933377	2.97115	6	IMR5-WT	1
9	23933377	29454045	1.00047	2	IMR5-WT	4916
9	29454045	31665232	0.959148	2	IMR5-WT	1969
9	31665232	38514409	0.99076	2	IMR5-WT	6099
9	38514409	38637939	0.880792	2	IMR5-WT	110
9	38637939	39200562	0.986206	2	IMR5-WT	501
9	39200562	39471205	1.04986	2	IMR5-WT	241
9	39471205	39974309	0.994609	2	IMR5-WT	448
9	39974309	39975432	2.83277	6	IMR5-WT	1
9	39975432	40023721	-1	2	IMR5-WT	43
9	40023721	40068641	0.98684	2	IMR5-WT	40
9	40068641	40070887	2.38571	5	IMR5-WT	2
9	40070887	40195540	1.005	2	IMR5-WT	111
9	40195540	40196663	3.23035	6	IMR5-WT	1
9	40196663	40203401	1.10926	2	IMR5-WT	6
9	40203401	40205647	2.11271	4	IMR5-WT	2
9	40205647	41465653	0.969104	2	IMR5-WT	1122
9	41465653	41466776	2.42276	5	IMR5-WT	1
9	41466776	41479129	1.41638	3	IMR5-WT	11
9	41479129	41482498	2.42276	5	IMR5-WT	3
9	41482498	42364053	0.999869	2	IMR5-WT	785
9	42364053	42374160	1.40615	3	IMR5-WT	9
9	42374160	43611706	0.982334	2	IMR5-WT	1102
9	43611706	43620690	1.88437	4	IMR5-WT	8
9	43620690	45378185	0.993638	2	IMR5-WT	1565
9	45378185	45713962	0.953269	2	IMR5-WT	299
9	45713962	46113750	1.02967	2	IMR5-WT	356
9	46113750	46115996	-1	2	IMR5-WT	2
9	46115996	46118242	2.6858	5	IMR5-WT	2
9	46118242	46449527	1.02611	2	IMR5-WT	295
9	46449527	65743790	0.977875	2	IMR5-WT	17181
9	65743790	65917855	1.06601	2	IMR5-WT	155
9	65917855	65918978	4.6517	9	IMR5-WT	1
9	65918978	65968390	-1	2	IMR5-WT	44
9	65968390	76889565	0.981068	2	IMR5-WT	9725
9	76889565	79810488	1.0164	2	IMR5-WT	2601
9	79810488	129125910	0.992598	2	IMR5-WT	43914
9	129125910	139166653	1.01705	2	IMR5-WT	8941
9	139166653	139218311	-1	2	IMR5-WT	46
9	139218311	140269439	0.979725	2	IMR5-WT	936
9	140269439	141153240	0.91755	2	IMR5-WT	787
9	141153240	141213882	-1	2	IMR5-WT	54
X	1	59520	-1	1	IMR5-WT	53
X	59520	75242	0.413353	1	IMR5-WT	14
